Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,mean_time,Attrition
30,Travel_Rarely,Sales,29.0,3,Marketing,2087,Male,1,Sales Executive,Divorced,25460.0,1,14,1,10,2,10,8,9,3.0,3.0,2.0,3,3,5.987124463519313,No
44,Travel_Rarely,Research & Development,3.0,4,Medical,2088,Male,2,Research Scientist,Single,25640.0,1,12,3,20,3,20,13,17,4.0,4.0,3.0,1,3,7.618852459016393,No
20,Travel_Rarely,Research & Development,18.0,4,Medical,2089,Male,1,Human Resources,Single,84120.0,1,13,0,2,2,2,2,2,3.0,4.0,3.0,2,3,6.307377049180328,No
46,Travel_Rarely,Sales,9.0,1,Medical,2090,Female,1,Sales Executive,Divorced,141180.0,2,22,0,12,3,6,1,4,4.0,4.0,2.0,3,4,6.145833333333333,No
42,Non-Travel,Research & Development,5.0,4,Medical,2091,Male,5,Sales Executive,Married,170460.0,7,11,0,10,3,4,0,3,4.0,1.0,4.0,2,3,7.481632653061224,No
60,Travel_Rarely,Sales,2.0,2,Life Sciences,2092,Male,2,Sales Executive,Divorced,25640.0,0,14,1,12,3,11,1,9,2.0,4.0,3.0,3,3,8.545833333333333,No
32,Travel_Frequently,Sales,10.0,3,Life Sciences,2093,Female,1,Sales Executive,Married,102660.0,1,11,0,2,3,2,2,2,3.0,2.0,3.0,3,3,7.251046025104602,No
32,Travel_Frequently,Research & Development,9.0,3,Life Sciences,2094,Female,2,Research Scientist,Single,50700.0,4,12,1,10,6,8,0,7,4.0,3.0,3.0,3,3,8.451882845188285,No
36,Travel_Rarely,Sales,3.0,2,Marketing,2095,Male,4,Healthcare Representative,Divorced,178610.0,2,18,0,17,2,7,7,7,3.0,1.0,3.0,2,3,8.030567685589519,No
33,Travel_Rarely,Sales,26.0,2,Marketing,2096,Male,1,Research Scientist,Married,42300.0,0,12,0,15,0,14,4,10,1.0,4.0,3.0,3,3,6.079166666666667,No
40,Travel_Rarely,Research & Development,1.0,3,Medical,2097,Female,2,Research Scientist,Divorced,37800.0,7,12,0,7,2,5,1,3,2.0,2.0,4.0,1,3,7.396551724137931,No
25,Travel_Rarely,Research & Development,6.0,2,Medical,2098,Female,1,Laboratory Technician,Single,27680.0,0,22,1,5,0,4,1,1,3.0,4.0,3.0,3,4,8.02155172413793,No
30,Travel_Rarely,Sales,9.0,3,Marketing,2099,Female,1,Research Scientist,Married,90710.0,0,19,1,12,2,11,5,7,4.0,2.0,3.0,2,3,9.171548117154812,No
42,Travel_Frequently,Human Resources,8.0,2,Medical,2100,Male,1,Sales Executive,Married,106480.0,3,13,1,20,1,1,0,0,1.0,1.0,3.0,3,3,9.461206896551724,No
35,Non-Travel,Research & Development,1.0,1,Life Sciences,2101,Male,2,Sales Executive,Married,136100.0,4,22,2,16,4,13,4,12,3.0,4.0,2.0,2,4,9.793388429752063,No
27,Travel_Rarely,Research & Development,7.0,3,Life Sciences,2102,Male,3,Manufacturing Director,Married,34080.0,1,24,0,9,2,9,6,8,1.0,1.0,2.0,3,4,9.2008547008547,No
54,Travel_Frequently,Research & Development,9.0,2,Medical,2103,Male,2,Sales Representative,Divorced,29830.0,7,14,1,33,2,5,1,4,4.0,3.0,1.0,2,3,6.387234042553192,No
44,Travel_Rarely,Human Resources,4.0,4,Life Sciences,2104,Male,5,Laboratory Technician,Married,76320.0,1,21,0,10,3,10,7,7,1.0,4.0,3.0,3,4,5.979338842975206,No
19,Non-Travel,Sales,2.0,2,Other,2105,Male,3,Healthcare Representative,Single,98240.0,1,18,0,1,2,1,0,0,1.0,2.0,4.0,3,3,8.453781512605042,Yes
29,Travel_Rarely,Research & Development,19.0,4,Life Sciences,2106,Male,1,Manufacturing Director,Divorced,99500.0,1,20,0,3,3,3,1,2,1.0,4.0,3.0,3,4,7.46218487394958,No
54,Travel_Rarely,Research & Development,9.0,4,Life Sciences,2107,Male,2,Sales Executive,Married,20930.0,3,19,0,36,2,10,0,9,4.0,4.0,3.0,3,3,7.637931034482759,No
31,Travel_Rarely,Research & Development,21.0,3,Life Sciences,2108,Male,2,Laboratory Technician,Married,99800.0,1,12,0,6,1,6,0,1,3.0,1.0,2.0,3,3,8.577868852459016,No
31,Travel_Rarely,Sales,24.0,1,Marketing,2109,Female,1,Sales Executive,Single,38940.0,1,12,0,10,3,10,1,8,3.0,1.0,3.0,4,3,7.340336134453781,No
59,Travel_Rarely,Research & Development,3.0,4,Technical Degree,2110,Male,1,Research Scientist,Single,40510.0,5,16,3,13,3,6,0,5,3.0,4.0,3.0,3,3,7.483471074380165,No
43,Travel_Rarely,Research & Development,11.0,2,Life Sciences,2111,Male,3,Laboratory Technician,Married,168350.0,3,17,1,25,3,8,0,7,3.0,4.0,3.0,3,3,6.588983050847458,No
49,Travel_Rarely,Sales,14.0,4,Life Sciences,2112,Male,2,Research Scientist,Married,62300.0,2,14,0,23,2,1,0,0,1.0,3.0,4.0,2,3,6.693965517241379,No
36,Travel_Frequently,Sales,5.0,2,Marketing,2113,Female,1,Laboratory Technician,Married,47170.0,1,19,1,12,3,11,0,7,3.0,2.0,2.0,3,3,6.080168776371308,No
48,Travel_Rarely,Research & Development,1.0,4,Life Sciences,2114,Female,2,Laboratory Technician,Single,132370.0,5,13,1,7,2,1,0,0,4.0,2.0,2.0,4,3,6.12719298245614,No
27,Travel_Rarely,Research & Development,6.0,4,Life Sciences,2115,Male,2,Laboratory Technician,Divorced,37550.0,1,19,0,5,2,5,0,3,1.0,3.0,3.0,3,3,7.991701244813278,No
29,Travel_Rarely,Sales,17.0,4,Medical,2116,Male,1,Laboratory Technician,Divorced,65820.0,1,19,1,6,3,6,1,0,3.0,4.0,3.0,3,3,8.772151898734178,No
48,Travel_Rarely,Sales,1.0,1,Marketing,2117,Male,2,Manufacturing Director,Single,74060.0,6,14,2,25,2,1,0,0,4.0,4.0,4.0,3,3,6.189655172413793,No
29,Travel_Rarely,Research & Development,3.0,3,Technical Degree,2118,Female,2,Healthcare Representative,Divorced,48050.0,3,16,1,9,2,7,1,7,4.0,4.0,2.0,3,3,6.87603305785124,No
34,Travel_Rarely,Sales,9.0,4,Medical,2119,Female,2,Laboratory Technician,Married,27410.0,0,15,1,2,3,1,0,0,3.0,3.0,2.0,3,3,6.0125,No
44,Travel_Rarely,Research & Development,4.0,3,Life Sciences,2120,Female,1,Laboratory Technician,Married,42620.0,7,18,0,26,2,22,3,10,2.0,2.0,3.0,3,3,6.982608695652174,No
33,Travel_Rarely,Research & Development,8.0,2,Life Sciences,2121,Female,2,Research Scientist,Divorced,161840.0,0,13,1,10,2,9,0,8,4.0,3.0,3.0,4,3,11.016194331983806,No
19,Travel_Rarely,Sales,2.0,4,Marketing,2122,Male,3,Laboratory Technician,Single,115570.0,1,22,0,1,0,1,0,1,2.0,4.0,3.0,3,4,10.780082987551868,No
23,Travel_Rarely,Sales,2.0,3,Medical,2123,Male,3,Laboratory Technician,Married,18780.0,1,13,1,1,2,1,0,1,4.0,3.0,3.0,3,3,7.523404255319149,No
25,Travel_Frequently,Research & Development,1.0,1,Life Sciences,2124,Male,1,Manufacturing Director,Single,109320.0,1,11,1,1,3,1,1,0,3.0,4.0,3.0,3,3,9.157894736842104,Yes
26,Travel_Rarely,Human Resources,9.0,3,Life Sciences,2125,Male,2,Research Scientist,Single,68110.0,1,11,1,8,4,8,2,2,3.0,4.0,2.0,3,3,8.705128205128204,No
45,Travel_Rarely,Human Resources,12.0,3,Human Resources,2126,Male,2,Laboratory Technician,Single,43060.0,2,11,2,26,3,24,1,11,1.0,2.0,3.0,3,3,9.86938775510204,Yes
55,Non-Travel,Research & Development,27.0,3,Life Sciences,2127,Female,2,Manager,Divorced,48590.0,1,24,1,34,3,33,15,0,4.0,2.0,3.0,4,4,9.523605150214593,No
21,Travel_Frequently,Research & Development,20.0,2,Medical,2128,Female,4,Research Scientist,Single,53370.0,1,14,1,2,2,2,2,2,1.0,3.0,1.0,3,3,7.665271966527197,Yes
46,Travel_Rarely,Research & Development,1.0,4,Life Sciences,2129,Male,1,Manufacturing Director,Married,23400.0,2,13,1,26,2,11,0,8,4.0,2.0,3.0,1,3,6.844827586206897,No
34,Travel_Rarely,Sales,13.0,4,Medical,2130,Male,3,Sales Representative,Single,74910.0,0,14,1,4,3,3,0,2,3.0,1.0,3.0,2,3,8.932489451476794,No
51,Travel_Frequently,Research & Development,14.0,3,Life Sciences,2131,Male,2,Research Director,Divorced,105270.0,4,14,0,31,3,29,11,10,4.0,2.0,2.0,3,3,11.03862660944206,No
59,Travel_Rarely,Research & Development,4.0,2,Life Sciences,2132,Male,2,Research Scientist,Single,165950.0,6,21,1,25,2,9,5,4,4.0,4.0,2.0,3,4,6.617283950617284,No
34,Travel_Frequently,Sales,14.0,4,Medical,2133,Female,3,Research Scientist,Divorced,88340.0,4,13,1,15,1,11,5,10,3.0,2.0,4.0,3,3,6.754385964912281,No
28,Travel_Frequently,Research & Development,2.0,3,Other,2134,Female,1,Manager,Single,55770.0,0,19,0,5,3,4,0,2,4.0,3.0,2.0,3,3,10.415637860082304,No
44,Travel_Rarely,Research & Development,3.0,4,Life Sciences,2135,Male,2,Research Scientist,Divorced,47070.0,1,17,0,26,4,25,14,13,3.0,1.0,2.0,1,3,7.763157894736842,No
34,Travel_Frequently,Sales,1.0,3,Life Sciences,2136,Male,2,Sales Executive,Married,24000.0,4,18,1,14,3,10,1,8,3.0,2.0,4.0,3,3,7.512931034482759,No
35,Travel_Rarely,Research & Development,9.0,3,Life Sciences,2137,Male,4,Healthcare Representative,Married,98240.0,0,19,0,4,2,3,2,2,3.0,3.0,3.0,3,3,10.489795918367347,No
42,Travel_Rarely,Research & Development,23.0,4,Life Sciences,2138,Female,1,Manager,Married,64470.0,6,13,0,18,3,1,0,0,2.0,2.0,3.0,3,3,9.453061224489796,No
43,Travel_Rarely,Research & Development,7.0,2,Medical,2139,Female,1,Laboratory Technician,Single,195020.0,3,18,2,23,3,21,15,17,4.0,4.0,4.0,4,3,6.462882096069869,No
36,Travel_Rarely,Research & Development,2.0,4,Medical,2140,Male,1,Healthcare Representative,Single,27250.0,9,21,1,18,4,16,5,12,3.0,2.0,3.0,2,4,10.599173553719009,No
44,Travel_Rarely,Research & Development,21.0,4,Life Sciences,2141,Female,2,Laboratory Technician,Married,62720.0,1,19,1,10,3,10,0,5,1.0,4.0,3.0,3,3,6.043859649122807,Yes
28,Travel_Frequently,Research & Development,2.0,3,Life Sciences,2142,Female,2,Sales Representative,Married,21270.0,1,14,0,2,3,2,2,2,4.0,4.0,3.0,3,3,9.698275862068966,No
51,Travel_Frequently,Sales,21.0,4,Medical,2143,Male,2,Research Scientist,Single,182000.0,0,17,0,8,3,7,7,7,2.0,3.0,3.0,3,3,7.038135593220339,No
30,Non-Travel,Research & Development,2.0,4,Other,2144,Male,1,Research Scientist,Single,20960.0,7,11,3,10,2,8,1,7,3.0,3.0,3.0,3,3,9.533898305084746,No
29,Travel_Rarely,Research & Development,29.0,4,Technical Degree,2145,Female,1,Sales Representative,Divorced,28860.0,3,13,0,10,4,7,7,7,2.0,3.0,3.0,3,3,8.401709401709402,Yes
28,Travel_Rarely,Sales,1.0,4,Life Sciences,2146,Female,2,Sales Representative,Single,20330.0,2,15,1,5,5,3,1,2,4.0,1.0,2.0,3,3,6.734513274336283,No
25,Travel_Rarely,Research & Development,18.0,2,Life Sciences,2147,Male,1,Research Scientist,Single,36220.0,1,25,0,2,0,2,2,1,4.0,2.0,2.0,3,4,7.953781512605042,No
32,Travel_Rarely,Research & Development,10.0,4,Other,2148,Female,1,Sales Executive,Married,42330.0,1,11,0,10,5,10,0,8,3.0,4.0,4.0,3,3,6.773504273504273,No
45,Travel_Frequently,Research & Development,19.0,3,Medical,2149,Male,3,Laboratory Technician,Single,36810.0,3,17,1,22,2,0,0,0,3.0,2.0,3.0,3,3,6.0042194092827,No
39,Travel_Rarely,Sales,29.0,1,Marketing,2150,Female,1,Laboratory Technician,Divorced,54600.0,6,13,2,21,3,19,15,2,3.0,2.0,3.0,3,3,8.432203389830509,No
58,Travel_Rarely,Research & Development,27.0,3,Other,2151,Male,2,Laboratory Technician,Divorced,21870.0,1,18,1,2,1,2,2,2,1.0,3.0,3.0,1,3,6.047826086956522,No
32,Travel_Rarely,Research & Development,5.0,3,Technical Degree,2152,Female,1,Sales Executive,Married,96020.0,1,13,1,10,3,10,1,1,4.0,3.0,3.0,3,3,6.466101694915254,Yes
39,Travel_Rarely,Research & Development,18.0,2,Life Sciences,2153,Male,2,Laboratory Technician,Single,28360.0,0,20,0,6,3,5,0,3,3.0,1.0,3.0,2,4,7.70995670995671,Yes
30,Travel_Rarely,Sales,9.0,1,Marketing,2154,Male,4,Research Director,Married,40890.0,0,18,0,10,2,9,6,7,1.0,4.0,3.0,4,3,6.164609053497943,No
36,Travel_Rarely,Sales,1.0,3,Marketing,2155,Male,2,Sales Executive,Married,166270.0,3,12,0,10,5,7,1,7,4.0,3.0,3.0,2,3,6.6594827586206895,No
46,Travel_Rarely,Sales,4.0,3,Medical,2156,Male,1,Research Scientist,Single,26190.0,6,12,1,10,3,7,5,7,4.0,1.0,4.0,2,3,7.764462809917355,No
28,Non-Travel,Research & Development,1.0,3,Medical,2157,Male,5,Sales Executive,Married,56790.0,0,13,0,10,2,9,7,5,3.0,4.0,3.0,2,3,7.952991452991453,No
50,Travel_Rarely,Research & Development,20.0,2,Medical,2158,Female,5,Laboratory Technician,Married,154020.0,4,21,0,25,3,3,1,2,4.0,1.0,3.0,2,4,10.445378151260504,No
40,Travel_Rarely,Sales,8.0,1,Other,2159,Male,1,Laboratory Technician,Single,59850.0,2,13,3,9,1,5,1,0,4.0,2.0,3.0,2,3,9.758620689655173,Yes
52,Travel_Rarely,Research & Development,3.0,2,Technical Degree,2160,Male,3,Laboratory Technician,Single,25790.0,9,19,1,10,1,8,7,7,2.0,2.0,2.0,3,3,10.008196721311476,Yes
30,Travel_Rarely,Research & Development,6.0,4,Medical,2161,Female,1,Sales Executive,Married,30410.0,1,11,1,9,2,9,0,8,2.0,1.0,3.0,2,3,10.379310344827584,No
39,Travel_Rarely,Research & Development,26.0,1,Medical,2162,Male,2,Healthcare Representative,Single,34470.0,0,14,0,9,5,8,1,7,1.0,3.0,3.0,3,3,5.995918367346939,No
31,Non-Travel,Research & Development,1.0,2,Medical,2163,Male,1,Sales Executive,Divorced,195130.0,1,12,1,10,1,10,9,6,4.0,3.0,2.0,2,3,10.10548523206751,No
41,Non-Travel,Sales,6.0,3,Life Sciences,2164,Female,1,Research Director,Single,27730.0,1,11,0,19,3,19,11,9,3.0,2.0,3.0,3,3,7.730612244897959,No
31,Travel_Frequently,Research & Development,3.0,1,Life Sciences,2165,Male,1,Sales Executive,Single,71040.0,1,14,1,3,3,3,2,2,4.0,2.0,4.0,3,3,9.174672489082967,Yes
44,Travel_Rarely,Sales,5.0,3,Life Sciences,2166,Male,1,Laboratory Technician,Married,63220.0,4,11,1,10,2,3,1,2,1.0,1.0,4.0,3,3,6.0548523206751055,Yes
42,Non-Travel,Research & Development,4.0,3,Life Sciences,2167,Male,2,Laboratory Technician,Married,20830.0,0,12,2,21,3,20,2,10,3.0,3.0,2.0,2,3,9.69918699186992,No
55,Travel_Rarely,Sales,11.0,3,Technical Degree,2168,Male,2,Manufacturing Director,Married,83810.0,4,15,1,23,3,19,9,11,4.0,3.0,3.0,3,3,6.658008658008658,No
56,Travel_Rarely,Sales,3.0,2,Medical,2169,Female,3,Manufacturing Director,Single,26910.0,6,16,1,36,6,7,7,7,4.0,2.0,3.0,3,3,8.024896265560166,No
40,Non-Travel,Research & Development,1.0,1,Life Sciences,2170,Male,1,Laboratory Technician,Divorced,42860.0,9,15,0,6,6,4,0,0,3.0,3.0,3.0,3,3,7.353448275862069,No
34,Travel_Rarely,Research & Development,3.0,2,Technical Degree,2171,Male,2,Research Director,Divorced,26590.0,0,24,3,10,2,9,1,6,4.0,4.0,2.0,3,4,7.411016949152542,No
40,Travel_Rarely,Sales,4.0,3,Medical,2172,Male,2,Sales Executive,Single,94340.0,1,13,1,9,3,9,8,8,3.0,4.0,3.0,2,3,5.970833333333333,No
41,Travel_Frequently,Sales,1.0,4,Other,2173,Female,2,Healthcare Representative,Divorced,55610.0,0,11,0,10,2,9,1,7,3.0,1.0,3.0,2,3,7.659574468085107,No
35,Travel_Frequently,Sales,1.0,2,Technical Degree,2174,Male,2,Manager,Single,66460.0,1,13,1,9,2,9,1,1,3.0,3.0,3.0,2,3,9.51821862348178,No
51,Travel_Rarely,Sales,18.0,2,Life Sciences,2175,Male,4,Manufacturing Director,Divorced,77250.0,1,13,1,33,2,33,0,10,3.0,2.0,3.0,3,3,9.47107438016529,No
38,Travel_Rarely,Sales,2.0,4,Life Sciences,2176,Female,1,Research Scientist,Divorced,107250.0,3,18,0,11,5,7,1,7,2.0,1.0,3.0,2,3,6.584745762711864,No
34,Travel_Rarely,Sales,4.0,3,Life Sciences,2177,Male,2,Research Scientist,Single,88470.0,1,16,0,10,3,10,9,6,3.0,1.0,4.0,4,3,7.275720164609053,No
25,Travel_Rarely,Research & Development,6.0,2,Medical,2178,Female,4,Research Scientist,Married,20450.0,3,19,0,7,3,3,1,2,4.0,4.0,2.0,3,3,6.328888888888889,No
58,Travel_Rarely,Sales,1.0,4,Technical Degree,2179,Male,2,Sales Executive,Married,10090.0,7,13,2,31,3,10,5,9,3.0,1.0,2.0,4,3,8.485106382978723,Yes
40,Travel_Rarely,Research & Development,14.0,4,Medical,2180,Female,1,Research Scientist,Married,33480.0,3,22,0,7,2,4,0,3,2.0,2.0,3.0,1,4,6.1440677966101696,No
36,Travel_Frequently,Sales,16.0,2,Life Sciences,2181,Male,1,Research Scientist,Married,12810.0,2,11,0,17,2,15,6,13,1.0,1.0,2.0,3,3,6.063025210084033,No
48,Travel_Rarely,Research & Development,2.0,1,Life Sciences,2182,Male,2,Research Scientist,Single,28190.0,1,20,0,11,2,10,0,8,4.0,4.0,3.0,2,4,7.621739130434783,No
27,Travel_Rarely,Research & Development,2.0,3,Life Sciences,2183,Female,2,Laboratory Technician,Married,48510.0,8,18,0,5,2,1,0,0,3.0,4.0,3.0,3,3,7.082304526748971,No
51,Travel_Rarely,Research & Development,4.0,1,Medical,2184,Female,3,Manufacturing Director,Single,40280.0,3,14,0,29,3,5,0,3,4.0,2.0,2.0,3,3,7.550660792951541,No
18,Non-Travel,Research & Development,1.0,4,Medical,2185,Male,2,Sales Executive,Single,27200.0,1,22,1,0,2,0,0,0,4.0,4.0,4.0,3,4,7.872427983539095,No
35,Travel_Rarely,Research & Development,1.0,4,Other,2186,Female,2,Research Director,Married,81200.0,0,13,0,10,2,9,0,0,4.0,4.0,3.0,2,3,7.2043478260869565,No
27,Travel_Frequently,Research & Development,26.0,4,Medical,2187,Female,1,Research Director,Single,46470.0,3,17,0,8,3,6,0,0,4.0,4.0,3.0,4,3,7.363247863247863,No
55,Travel_Rarely,Research & Development,19.0,3,Technical Degree,2188,Male,1,Human Resources,Single,46800.0,6,14,3,24,0,19,3,8,1.0,3.0,2.0,4,3,8.637860082304528,Yes
56,Travel_Rarely,Research & Development,24.0,4,Life Sciences,2189,Male,2,Laboratory Technician,Married,32210.0,4,15,2,33,2,19,15,9,4.0,2.0,3.0,3,3,10.338775510204082,No
34,Non-Travel,Sales,1.0,2,Life Sciences,2190,Male,2,Research Scientist,Divorced,86210.0,1,17,1,5,1,5,0,0,1.0,3.0,3.0,3,3,6.298319327731092,No
40,Travel_Rarely,Research & Development,3.0,3,Life Sciences,2191,Male,2,Sales Executive,Divorced,45770.0,5,11,1,15,3,12,11,8,2.0,3.0,3.0,2,3,6.489539748953975,No
34,Travel_Rarely,Research & Development,5.0,3,Life Sciences,2192,Male,1,Research Scientist,Married,45530.0,4,18,1,10,2,8,7,7,2.0,3.0,3.0,4,3,7.264957264957265,No
31,Travel_Frequently,Research & Development,2.0,2,Medical,2193,Female,2,Manufacturing Director,Single,53960.0,7,17,1,3,2,1,0,0,3.0,4.0,4.0,1,3,7.679012345679013,Yes
35,Travel_Frequently,Research & Development,1.0,2,Medical,2194,Male,1,Manufacturing Director,Married,67960.0,0,13,0,5,2,4,3,2,4.0,3.0,2.0,3,3,9.094650205761315,Yes
38,Travel_Frequently,Research & Development,7.0,3,Medical,2195,Female,2,Sales Representative,Divorced,76250.0,1,15,0,4,2,4,0,3,4.0,3.0,3.0,2,3,6.341666666666667,No
34,Travel_Rarely,Research & Development,10.0,4,Other,2196,Female,2,Laboratory Technician,Single,74120.0,1,24,0,14,4,14,4,11,3.0,4.0,4.0,3,4,7.900414937759336,No
28,Travel_Rarely,Research & Development,2.0,3,Life Sciences,2197,Female,2,Healthcare Representative,Married,111590.0,1,12,0,5,2,5,0,4,3.0,1.0,3.0,3,3,6.637860082304527,No
31,Travel_Rarely,Research & Development,15.0,2,Life Sciences,2198,Male,2,Sales Executive,Married,49600.0,1,15,0,10,3,10,6,7,4.0,3.0,2.0,2,3,10.914163090128756,Yes
39,Travel_Rarely,Research & Development,17.0,4,Technical Degree,2199,Female,2,Healthcare Representative,Married,104750.0,3,11,1,8,3,5,1,4,1.0,4.0,4.0,3,3,10.33189655172414,No
51,Travel_Frequently,Research & Development,20.0,3,Medical,2200,Male,2,Sales Executive,Married,148140.0,2,11,1,14,2,4,3,2,2.0,2.0,3.0,2,3,7.069672131147541,No
41,Travel_Frequently,Research & Development,1.0,3,Life Sciences,2201,Male,4,Sales Executive,Divorced,191410.0,3,12,1,12,2,6,3,3,4.0,4.0,2.0,3,3,10.694560669456068,No
37,Travel_Rarely,Research & Development,2.0,2,Medical,2202,Female,1,Healthcare Representative,Married,54050.0,7,15,0,8,3,6,1,3,3.0,3.0,3.0,4,3,10.427966101694915,No
33,Travel_Frequently,Research & Development,2.0,3,Medical,2203,Female,1,Sales Executive,Married,87930.0,6,17,0,8,2,5,1,2,2.0,4.0,4.0,3,3,7.735042735042735,No
32,Travel_Rarely,Research & Development,1.0,4,Medical,2204,Male,5,Research Director,Married,191890.0,0,12,1,4,3,3,1,2,3.0,2.0,2.0,3,3,10.433198380566802,No
39,Non-Travel,Research & Development,29.0,2,Life Sciences,2205,Male,2,Sales Executive,Married,38750.0,3,15,0,13,3,6,0,5,3.0,3.0,3.0,3,3,6.563559322033898,No
25,Travel_Rarely,Research & Development,7.0,4,Life Sciences,2206,Male,1,Sales Executive,Married,22160.0,2,13,3,6,2,3,1,2,1.0,3.0,2.0,2,3,7.1923076923076925,No
52,Travel_Frequently,Research & Development,2.0,1,Life Sciences,2207,Male,2,Sales Executive,Married,117130.0,2,14,0,24,2,5,0,2,4.0,3.0,2.0,3,3,9.13135593220339,No
43,Travel_Rarely,Research & Development,2.0,2,Medical,2208,Male,1,Laboratory Technician,Single,78610.0,1,14,2,20,1,20,1,8,1.0,3.0,1.0,3,3,9.7008547008547,No
27,Travel_Rarely,Research & Development,2.0,4,Life Sciences,2209,Male,1,Human Resources,Married,37080.0,1,16,2,6,2,6,4,4,4.0,4.0,3.0,3,3,10.353909465020577,No
27,Travel_Rarely,Research & Development,2.0,5,Life Sciences,2210,Female,1,Research Scientist,Single,137700.0,1,18,1,8,3,8,7,7,4.0,3.0,3.0,4,3,9.978260869565217,Yes
26,Travel_Rarely,Research & Development,2.0,2,Other,2211,Male,3,Laboratory Technician,Single,53040.0,0,20,1,5,2,4,1,1,1.0,4.0,3.0,3,4,6.324675324675325,No
42,Travel_Rarely,Sales,23.0,3,Marketing,2212,Female,3,Research Scientist,Married,26420.0,0,13,1,21,3,20,0,9,3.0,1.0,3.0,3,3,6.14410480349345,No
52,Travel_Rarely,Research & Development,5.0,2,Life Sciences,2213,Female,1,Healthcare Representative,Married,27590.0,9,18,1,12,6,5,0,4,3.0,1.0,1.0,3,3,6.4875,No
37,Travel_Rarely,Research & Development,20.0,5,Life Sciences,2214,Male,2,Manager,Single,68040.0,4,13,1,8,1,3,0,2,1.0,3.0,3.0,3,3,7.497797356828194,No
35,Travel_Frequently,Research & Development,6.0,4,Medical,2215,Female,2,Research Director,Single,61420.0,2,15,1,10,2,2,2,2,3.0,4.0,3.0,3,3,7.624472573839663,No
25,Travel_Rarely,Research & Development,1.0,4,Medical,2216,Male,2,Sales Executive,Married,25000.0,4,14,2,7,2,3,0,2,1.0,4.0,2.0,1,3,8.01639344262295,No
26,Travel_Rarely,Research & Development,29.0,4,Life Sciences,2217,Male,1,Research Scientist,Single,63890.0,0,22,0,8,2,7,0,7,3.0,1.0,3.0,2,4,6.757201646090535,No
29,Travel_Rarely,Sales,9.0,3,Life Sciences,2218,Male,1,Laboratory Technician,Single,111030.0,1,12,0,10,5,10,0,9,2.0,1.0,2.0,2,3,6.206140350877193,No
49,Travel_Frequently,Sales,6.0,5,Medical,2219,Female,2,Healthcare Representative,Single,23420.0,3,18,0,20,2,4,1,3,1.0,1.0,3.0,3,3,7.065573770491803,Yes
29,Travel_Frequently,Sales,3.0,2,Marketing,2220,Female,2,Laboratory Technician,Single,68110.0,0,15,1,9,2,8,7,7,3.0,4.0,3.0,3,3,8.631799163179917,Yes
54,Travel_Rarely,Sales,1.0,3,Medical,2221,Female,2,Manager,Single,22970.0,6,18,2,29,2,20,12,7,4.0,4.0,2.0,2,3,6.229166666666667,No
58,Travel_Rarely,Sales,22.0,3,Life Sciences,2222,Female,2,Laboratory Technician,Married,24500.0,3,12,1,32,2,9,1,5,4.0,1.0,3.0,3,3,10.559322033898304,No
55,Travel_Rarely,Research & Development,7.0,3,Life Sciences,2223,Female,3,Research Scientist,Divorced,50930.0,2,16,1,31,3,7,0,0,2.0,4.0,4.0,3,3,7.485106382978723,No
36,Travel_Rarely,Research & Development,1.0,3,Medical,2224,Male,2,Sales Executive,Single,53090.0,3,13,0,15,5,5,0,1,1.0,2.0,3.0,3,3,9.402439024390244,No
31,Travel_Frequently,Sales,4.0,3,Life Sciences,2225,Male,2,Manager,Single,30570.0,1,19,0,1,3,1,0,0,2.0,3.0,3.0,3,3,7.39662447257384,Yes
30,Travel_Rarely,Sales,3.0,3,Life Sciences,2226,Male,3,Sales Executive,Divorced,51210.0,7,13,0,8,4,3,0,2,4.0,1.0,3.0,3,3,7.453389830508475,No
31,Travel_Rarely,Research & Development,1.0,3,Medical,2227,Male,1,Laboratory Technician,Single,168560.0,3,12,1,9,3,3,1,0,1.0,2.0,3.0,3,3,7.375527426160337,No
34,Travel_Frequently,Sales,2.0,1,Marketing,2228,Female,5,Manager,Divorced,26860.0,5,11,0,10,3,4,1,3,4.0,1.0,3.0,4,3,7.561475409836065,No
31,Travel_Rarely,Sales,20.0,3,Technical Degree,2229,Male,1,Research Scientist,Single,61800.0,1,14,1,1,2,1,0,0,1.0,2.0,4.0,1,3,7.963265306122449,Yes
